Unnamed: 0_level_0_Rk_x,Player,Nation,Pos,Squad,Comp,Unnamed: 6_level_0_Age_x,Unnamed: 7_level_0_Born_x,90s_x,Tackles_Tkl,Tackles_TklW,Tackles_zone_def,Tackles_zone_mid,Tackles_zone_att,duel_gagné,duel_total,duel_reussite%,duel_perdu,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Interceptions,Unnamed: 22_level_0_Tkl+Int,Unnamed: 23_level_0_Clr,Unnamed: 24_level_0_Err,Unnamed: 25_level_0_Matches,Tackles_par_90,Interceptions_par_90,Unnamed: 0_level_0_Rk_y,Unnamed: 6_level_0_Age_y,Unnamed: 7_level_0_Born_y,90s_y,passes_reussies,passes_tentees,passes_reussite%,passes_distance_totale,passes_progressives_distance,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 23_level_0_Ast,Unnamed: 24_level_0_xAG,Expected_xA,Expected_A-xAG,Unnamed: 27_level_0_KP,Unnamed: 28_level_0_1/3,Unnamed: 29_level_0_PPA,Unnamed: 30_level_0_CrsPA,Unnamed: 31_level_0_PrgP,Unnamed: 32_level_0_Matches,passes_reussies_par_90
2641,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,21,2001,23.8,39.0,21,23.0,10.0,6.0,25,40,62.5,15,31,5,26,19.0,58,49,0,Matches,1.638655462184874,0.7983193277310924,2641,21,2001,23.8,1047.0,1333.0,78.5,16183.0,5530.0,557,641,86.9,420,537,78.2,43,85,50.6,2,1.8,2.0,+0.2,19,55,22,10,98,Matches,43.99159663865546
82,Adrià Altimira,es ESP,"DF,MF",Villarreal,es La Liga,22,2001,8.6,16.0,7,9.0,6.0,1.0,9,24,37.5,15,18,5,13,5.0,21,18,0,Matches,1.8604651162790697,0.5813953488372093,82,22,2001,8.6,389.0,465.0,83.7,6578.0,2133.0,180,208,86.5,170,193,88.1,31,42,73.8,0,0.1,0.2,-0.1,2,25,5,2,29,Matches,45.23255813953489
2064,Adrià Pedrosa,es ESP,DF,Sevilla,es La Liga,25,1998,19.5,46.0,26,28.0,14.0,4.0,23,34,67.6,11,26,6,20,15.0,61,54,0,Matches,2.358974358974359,0.7692307692307693,2064,25,1998,19.5,681.0,931.0,73.1,10819.0,3651.0,385,442,87.1,240,315,76.2,47,122,38.5,4,3.2,2.0,+0.8,27,42,18,13,61,Matches,34.92307692307692
28,Adryelson,br BRA,"DF,FW",Lyon,fr Ligue 1,25,1998,0.1,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,1.0,1,3,0,Matches,0.0,10.0,28,25,1998,0.1,5.0,5.0,100.0,75.0,28.0,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,50.0
29,Adson,br BRA,"MF,FW",Nantes,fr Ligue 1,22,2000,2.6,7.0,6,1.0,6.0,0.0,2,2,100.0,0,5,0,5,2.0,9,2,0,Matches,2.692307692307692,0.7692307692307692,29,22,2000,2.6,115.0,130.0,88.5,1750.0,378.0,61,64,95.3,40,46,87.0,8,10,80.0,0,0.1,0.3,-0.1,3,11,4,0,15,Matches,44.230769230769226
130,Adu Ares,es ESP,FW,Athletic Club,es La Liga,21,2001,2.9,8.0,4,4.0,2.0,2.0,2,3,66.7,1,1,0,1,1.0,9,0,0,Matches,2.7586206896551726,0.3448275862068966,130,21,2001,2.9,79.0,104.0,76.0,1252.0,82.0,45,53,84.9,27,34,79.4,5,9,55.6,0,0.0,0.1,0.0,1,5,0,0,3,Matches,27.24137931034483
1627,Agustín Martegani,ar ARG,MF,Salernitana,it Serie A,23,2000,8.1,13.0,7,7.0,3.0,3.0,6,18,33.3,12,4,1,3,4.0,17,7,1,Matches,1.6049382716049383,0.4938271604938272,1627,23,2000,8.1,248.0,297.0,83.5,3504.0,949.0,148,160,92.5,73,87,83.9,13,20,65.0,0,0.5,0.4,-0.5,6,29,4,0,28,Matches,30.617283950617285
2616,Ahmed Touba,dz ALG,DF,Lecce,it Serie A,25,1998,3.1,6.0,4,3.0,3.0,0.0,3,4,75.0,1,4,3,1,7.0,13,20,0,Matches,1.9354838709677418,2.258064516129032,2616,25,1998,3.1,115.0,137.0,83.9,2095.0,472.0,38,42,90.5,64,76,84.2,11,14,78.6,0,0.0,0.0,0.0,0,4,0,0,2,Matches,37.096774193548384
2006,Aiham Ousou,sy SYR,DF,Cádiz,es La Liga,23,2000,4.8,8.0,5,6.0,2.0,0.0,5,5,100.0,0,1,0,1,7.0,15,15,0,Matches,1.6666666666666667,1.4583333333333335,2006,23,2000,4.8,142.0,181.0,78.5,2765.0,900.0,48,60,80.0,75,83,90.4,17,31,54.8,0,0.0,0.2,0.0,0,6,2,0,7,Matches,29.583333333333336
1832,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,25,1997,12.5,36.0,21,20.0,10.0,6.0,24,35,68.6,11,16,8,8,9.0,45,33,0,Matches,2.88,0.72,1832,25,1997,12.5,504.0,702.0,71.8,9001.0,4109.0,216,240,90.0,234,315,74.3,48,112,42.9,2,2.0,0.9,0.0,12,35,11,10,39,Matches,40.32
1988,Aimar Oroz,es ESP,MF,Osasuna,es La Liga,21,2001,26.0,43.0,26,18.0,20.0,5.0,13,37,35.1,24,27,2,25,16.0,59,11,0,Matches,1.6538461538461537,0.6153846153846154,1988,21,2001,26.0,839.0,1035.0,81.1,12423.0,2859.0,485,560,86.6,288,329,87.5,41,63,65.1,1,1.6,2.2,-0.6,26,68,18,0,103,Matches,32.26923076923077
1956,Aingeru Olabarrieta,es ESP,FW,Athletic Club,es La Liga,17,2005,0.1,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0.0,0,0,0,Matches,0.0,0.0,1956,17,2005,0.1,2.0,5.0,40.0,23.0,6.0,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,20.0
1571,Ainsley Maitland-Niles,eng ENG,"DF,MF",Lyon,fr Ligue 1,25,1997,15.9,34.0,18,12.0,14.0,8.0,19,37,51.4,18,16,6,10,17.0,51,29,1,Matches,2.138364779874214,1.069182389937107,1571,25,1997,15.9,663.0,796.0,83.3,10343.0,3289.0,350,387,90.4,241,285,84.6,44,71,62.0,4,2.1,1.5,+1.9,18,45,17,3,76,Matches,41.698113207547166
862,Aitor Fernández,es ESP,GK,Osasuna,es La Liga,32,1991,6.1,0.0,0,0.0,0.0,0.0,0,1,0.0,1,0,0,0,0.0,0,5,1,Matches,0.0,0.0,862,32,1991,6.1,127.0,198.0,64.1,4462.0,3696.0,10,10,100.0,48,49,98.0,69,137,50.4,0,0.0,0.0,0.0,0,10,0,0,1,Matches,20.81967213114754
2035,Aitor Paredes,es ESP,DF,Athletic Club,es La Liga,23,2000,30.0,20.0,11,11.0,9.0,0.0,7,14,50.0,7,23,11,12,33.0,53,104,0,Matches,0.6666666666666666,1.1,2035,23,2000,30.0,1331.0,1556.0,85.5,26700.0,10013.0,385,432,89.1,785,843,93.1,146,247,59.1,0,0.2,0.4,-0.2,4,68,6,0,107,Matches,44.36666666666667
2293,Aitor Ruibal,es ESP,"DF,FW",Betis,es La Liga,27,1996,11.3,46.0,27,28.0,13.0,5.0,32,59,54.2,27,12,1,11,14.0,60,33,1,Matches,4.070796460176991,1.238938053097345,2293,27,1996,11.3,445.0,586.0,75.9,7163.0,2899.0,252,280,90.0,148,190,77.9,37,79,46.8,1,1.3,0.8,-0.3,11,37,14,3,54,Matches,39.38053097345132
17,Akor Adams,ng NGA,FW,Montpellier,fr Ligue 1,23,2000,25.0,12.0,4,3.0,4.0,5.0,3,7,42.9,4,9,2,7,5.0,17,11,0,Matches,0.48,0.2,17,23,2000,25.0,250.0,385.0,64.9,3676.0,786.0,125,185,67.6,89,126,70.6,14,29,48.3,1,1.9,1.4,-0.9,17,14,4,2,17,Matches,10.0
260,Alaa Bellaarouch,ma MAR,GK,Strasbourg,fr Ligue 1,21,2002,15.0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,1.0,1,11,2,Matches,0.0,0.06666666666666667,260,21,2002,15.0,352.0,504.0,69.8,9261.0,5681.0,63,63,100.0,189,196,96.4,97,238,40.8,0,0.0,0.0,0.0,1,11,1,0,0,Matches,23.466666666666665
1667,Alan Matturro,uy URU,DF,Genoa,it Serie A,18,2004,1.2,1.0,1,1.0,0.0,0.0,1,1,100.0,0,6,3,3,2.0,3,4,0,Matches,0.8333333333333334,1.6666666666666667,1667,18,2004,1.2,16.0,25.0,64.0,260.0,134.0,7,8,87.5,7,8,87.5,1,6,16.7,0,0.0,0.0,0.0,0,3,0,0,4,Matches,13.333333333333334
2716,Alan Virginius,fr FRA,FW,Clermont Foot,fr Ligue 1,20,2003,10.4,9.0,5,4.0,4.0,1.0,4,11,36.4,7,7,0,7,3.0,12,7,0,Matches,0.8653846153846153,0.28846153846153844,2716,20,2003,10.4,136.0,209.0,65.1,1961.0,554.0,71,92,77.2,46,74,62.2,6,14,42.9,2,1.5,2.7,+0.5,11,9,5,2,21,Matches,13.076923076923077
2715,Alan Virginius,fr FRA,FW,Lille,fr Ligue 1,20,2003,0.8,1.0,1,1.0,0.0,0.0,0,1,0.0,1,0,0,0,0.0,1,0,0,Matches,1.25,0.0,2715,20,2003,0.8,14.0,17.0,82.4,183.0,45.0,7,8,87.5,5,7,71.4,0,0,,0,0.0,0.0,0.0,1,2,0,0,2,Matches,17.5
2134,Alassane Pléa,fr FRA,"FW,MF",Gladbach,de Bundesliga,30,1993,21.3,17.0,7,5.0,8.0,4.0,7,15,46.7,8,11,0,11,2.0,19,6,0,Matches,0.7981220657276995,0.09389671361502347,2134,30,1993,21.3,541.0,774.0,69.9,8777.0,2694.0,282,345,81.7,186,267,69.7,52,87,59.8,4,4.0,4.1,0.0,36,47,38,3,115,Matches,25.399061032863848
1413,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,24,1999,27.7,0.0,0,0.0,0.0,0.0,0,2,0.0,2,0,0,0,0.0,0,14,0,Matches,0.0,0.0,1413,24,1999,27.7,720.0,1006.0,71.6,19485.0,13677.0,143,144,99.3,359,364,98.6,214,493,43.4,0,0.0,0.0,0.0,0,14,0,0,3,Matches,25.9927797833935
1076,Albert Guðmundsson,is ISL,"FW,MF",Genoa,it Serie A,26,1997,33.5,23.0,10,8.0,10.0,5.0,12,44,27.3,32,15,2,13,11.0,34,13,0,Matches,0.6865671641791045,0.3283582089552239,1076,26,1997,33.5,907.0,1213.0,74.8,15139.0,4812.0,447,514,87.0,282,359,78.6,120,230,52.2,4,5.2,6.5,-1.2,81,86,34,8,120,Matches,27.074626865671643
2328,Albert Sambi Lokonga,be BEL,MF,Luton Town,eng Premier League,23,1999,14.5,29.0,18,14.0,12.0,3.0,17,24,70.8,7,23,13,10,11.0,40,14,0,Matches,2.0,0.7586206896551724,2328,23,1999,14.5,669.0,766.0,87.3,11099.0,3318.0,319,348,91.7,253,285,88.8,55,76,72.4,3,1.4,0.8,+1.6,9,68,6,1,72,Matches,46.13793103448276
502,Alberto Cerri,it ITA,FW,Empoli,it Serie A,27,1996,6.1,3.0,3,1.0,1.0,1.0,2,5,40.0,3,3,1,2,3.0,6,7,0,Matches,0.49180327868852464,0.49180327868852464,502,27,1996,6.1,68.0,136.0,50.0,877.0,149.0,50,82,61.0,16,33,48.5,2,4,50.0,0,0.2,0.3,-0.2,4,2,1,0,9,Matches,11.147540983606557
620,Alberto Dadie,es ESP,MF,Real Sociedad,es La Liga,21,2002,0.3,2.0,1,2.0,0.0,0.0,0,0,,0,1,0,1,0.0,2,0,0,Matches,6.666666666666667,0.0,620,21,2002,0.3,3.0,7.0,42.9,47.0,33.0,2,4,50.0,1,1,100.0,0,0,,0,0.0,0.1,0.0,0,0,0,0,0,Matches,10.0
753,Alberto Dossena,it ITA,DF,Cagliari,it Serie A,24,1998,33.1,55.0,35,43.0,12.0,0.0,32,48,66.7,16,50,27,23,45.0,100,172,2,Matches,1.661631419939577,1.3595166163141994,753,24,1998,33.1,1042.0,1305.0,79.8,22274.0,7809.0,279,324,86.1,597,680,87.8,158,271,58.3,4,2.1,1.3,+1.9,12,71,4,0,89,Matches,31.48036253776435
1025,Alberto Grassi,it ITA,MF,Empoli,it Serie A,28,1995,20.1,30.0,18,13.0,13.0,4.0,10,26,38.5,16,26,11,15,41.0,71,37,0,Matches,1.4925373134328357,2.0398009950248754,1025,28,1995,20.1,696.0,861.0,80.8,11955.0,4165.0,326,370,88.1,289,339,85.3,59,104,56.7,1,0.6,1.3,+0.4,6,89,6,0,75,Matches,34.62686567164179
1612,Alberto Marí,es ESP,FW,Valencia,es La Liga,22,2001,3.1,4.0,2,0.0,1.0,3.0,1,1,100.0,0,3,0,3,0.0,4,5,0,Matches,1.2903225806451613,0.0,1612,22,2001,3.1,38.0,61.0,62.3,498.0,112.0,22,30,73.3,11,16,68.8,2,2,100.0,1,0.9,0.9,+0.1,6,3,1,0,6,Matches,12.258064516129032
1787,Alberto Moleiro,es ESP,"FW,MF",Las Palmas,es La Liga,19,2003,20.0,15.0,6,4.0,7.0,4.0,6,30,20.0,24,11,0,11,7.0,22,10,0,Matches,0.75,0.35,1787,19,2003,20.0,581.0,735.0,79.0,7847.0,1868.0,349,402,86.8,189,225,84.0,12,28,42.9,3,2.7,2.7,+0.3,27,44,26,2,87,Matches,29.05
1800,Alberto Moreno,es ESP,DF,Villarreal,es La Liga,31,1992,16.5,31.0,21,19.0,10.0,2.0,10,30,33.3,20,12,2,10,24.0,55,33,0,Matches,1.878787878787879,1.4545454545454546,1800,31,1992,16.5,586.0,733.0,79.9,10373.0,3766.0,272,307,88.6,246,291,84.5,60,104,57.7,2,1.6,1.8,+0.4,16,35,23,9,55,Matches,35.515151515151516
2083,Alberto Perea,es ESP,"MF,FW",Granada,es La Liga,32,1990,0.0,0.0,0,0.0,0.0,0.0,0,2,0.0,2,0,0,0,0.0,0,0,0,Matches,,,2083,32,1990,0.0,6.0,7.0,85.7,77.0,29.0,5,5,100.0,1,2,50.0,0,0,,0,0.1,0.0,-0.1,1,0,1,0,2,Matches,
2235,Alberto Risco,es ESP,MF,Getafe,es La Liga,17,2005,1.5,2.0,2,1.0,1.0,0.0,0,4,0.0,4,0,0,0,0.0,2,1,0,Matches,1.3333333333333333,0.0,2235,17,2005,1.5,39.0,47.0,83.0,541.0,115.0,25,27,92.6,14,18,77.8,0,0,,0,0.3,0.2,-0.3,4,2,2,0,6,Matches,26.0
2477,Alberto Soro,es ESP,MF,Granada,es La Liga,24,1999,0.1,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0.0,0,0,0,Matches,0.0,0.0,2477,24,1999,0.1,3.0,3.0,100.0,21.0,9.0,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches,30.0
935,Aleix García,es ESP,MF,Girona,es La Liga,26,1997,35.5,49.0,28,17.0,26.0,6.0,28,54,51.9,26,45,17,28,36.0,85,53,3,Matches,1.380281690140845,1.0140845070422535,935,26,1997,35.5,2567.0,2935.0,87.5,47017.0,14261.0,1226,1293,94.8,945,1018,92.8,334,518,64.5,6,5.5,6.0,+0.5,57,306,27,8,294,Matches,72.30985915492958
195,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,19,2003,15.3,20.0,11,11.0,6.0,3.0,7,11,63.6,4,14,1,13,5.0,25,21,1,Matches,1.3071895424836601,0.32679738562091504,195,19,2003,15.3,694.0,817.0,84.9,9879.0,2231.0,430,473,90.9,229,264,86.7,22,42,52.4,1,1.2,1.5,-0.2,13,26,20,7,41,Matches,45.359477124183
949,Alejandro Garnacho,ar ARG,FW,Manchester Utd,eng Premier League,19,2004,28.5,22.0,15,7.0,6.0,9.0,12,45,26.7,33,26,2,24,18.0,40,18,0,Matches,0.7719298245614035,0.631578947368421,949,19,2004,28.5,675.0,901.0,74.9,9269.0,1365.0,422,506,83.4,189,233,81.1,34,63,54.0,4,5.1,2.9,-1.1,46,26,22,4,62,Matches,23.68421052631579
2149,Alejandro Pozo Pozo,es ESP,"DF,MF",Almería,es La Liga,24,1999,10.8,19.0,12,11.0,6.0,2.0,12,20,60.0,8,14,4,10,7.0,26,21,0,Matches,1.759259259259259,0.6481481481481481,2149,24,1999,10.8,443.0,598.0,74.1,7276.0,2929.0,238,272,87.5,157,211,74.4,37,77,48.1,0,0.6,0.8,-0.6,13,36,15,8,44,Matches,41.01851851851852
2685,Alejo Véliz,ar ARG,FW,Sevilla,es La Liga,19,2003,0.4,1.0,0,0.0,1.0,0.0,1,2,50.0,1,0,0,0,0.0,1,1,0,Matches,2.5,0.0,2685,19,2003,0.4,4.0,6.0,66.7,49.0,2.0,2,4,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,10.0
2684,Alejo Véliz,ar ARG,FW,Tottenham,eng Premier League,19,2003,0.6,1.0,0,1.0,0.0,0.0,0,0,,0,0,0,0,0.0,1,0,0,Matches,1.6666666666666667,0.0,2684,19,2003,0.6,5.0,10.0,50.0,91.0,5.0,2,4,50.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,8.333333333333334
1775,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,28,1994,0.4,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0.0,0,0,0,Matches,0.0,0.0,1775,28,1994,0.4,4.0,8.0,50.0,78.0,24.0,1,3,33.3,2,4,50.0,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,1,Matches,10.0
2053,Aleksandar Pavlovic,de GER,MF,Bayern Munich,de Bundesliga,19,2004,13.6,28.0,16,10.0,14.0,4.0,17,33,51.5,16,13,3,10,17.0,45,12,0,Matches,2.058823529411765,1.25,2053,19,2004,13.6,897.0,971.0,92.4,15356.0,4023.0,430,452,95.1,370,388,95.4,80,98,81.6,2,1.0,1.8,+1.0,11,95,12,1,105,Matches,65.95588235294117
2168,Aleksandar Radovanović,rs SRB,DF,Almería,es La Liga,29,1993,6.3,8.0,7,7.0,1.0,0.0,6,6,100.0,0,8,8,0,11.0,19,48,0,Matches,1.2698412698412698,1.746031746031746,2168,29,1993,6.3,181.0,197.0,91.9,3645.0,1019.0,49,51,96.1,107,110,97.3,21,30,70.0,0,0.0,0.0,0.0,1,1,0,0,5,Matches,28.73015873015873
2398,Aleksandar Sedlar,rs SRB,DF,Alavés,es La Liga,31,1991,10.5,14.0,10,10.0,4.0,0.0,10,16,62.5,6,8,4,4,13.0,27,43,0,Matches,1.3333333333333333,1.2380952380952381,2398,31,1991,10.5,343.0,405.0,84.7,6944.0,2813.0,115,129,89.1,178,201,88.6,46,67,68.7,0,0.1,0.1,-0.1,2,31,0,0,26,Matches,32.666666666666664
988,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,fr Ligue 1,27,1996,23.9,42.0,30,14.0,22.0,6.0,15,42,35.7,27,37,3,34,21.0,63,14,0,Matches,1.7573221757322177,0.8786610878661089,988,27,1996,23.9,935.0,1236.0,75.6,16293.0,5324.0,440,521,84.5,325,413,78.7,124,211,58.8,6,4.7,6.4,+1.3,50,99,62,5,172,Matches,39.12133891213389
1767,Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,it Serie A,27,1995,13.1,12.0,6,6.0,4.0,2.0,5,13,38.5,8,6,1,5,2.0,14,5,1,Matches,0.916030534351145,0.15267175572519084,1767,27,1995,13.1,454.0,622.0,73.0,7677.0,2316.0,212,250,84.8,179,216,82.9,44,106,41.5,5,4.1,4.5,+0.9,45,41,29,9,75,Matches,34.656488549618324
233,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,24,1999,25.2,46.0,33,31.0,12.0,3.0,26,40,65.0,14,25,11,14,23.0,69,48,1,Matches,1.8253968253968254,0.9126984126984127,233,24,1999,25.2,1671.0,1935.0,86.4,32047.0,10473.0,671,716,93.7,765,834,91.7,211,312,67.6,3,3.4,3.1,-0.4,22,135,35,14,142,Matches,66.30952380952381
403,Alessandro Buongiorno,it ITA,DF,Torino,it Serie A,24,1999,28.1,70.0,39,43.0,24.0,3.0,24,34,70.6,10,20,12,8,69.0,139,131,0,Matches,2.491103202846975,2.4555160142348753,403,24,1999,28.1,1012.0,1187.0,85.3,17567.0,5255.0,395,455,86.8,553,609,90.8,50,87,57.5,0,0.1,0.4,-0.1,4,28,4,1,62,Matches,36.014234875444835
662,Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,27,1995,17.9,33.0,19,13.0,16.0,4.0,18,47,38.3,29,16,6,10,9.0,42,37,0,Matches,1.8435754189944136,0.5027932960893855,662,27,1995,17.9,364.0,524.0,69.5,6842.0,2077.0,171,216,79.2,142,194,73.2,47,90,52.2,0,0.9,0.5,-0.9,10,45,7,2,64,Matches,20.33519553072626
667,Alessandro Dellavalle,it ITA,DF,Torino,it Serie A,19,2004,0.2,0.0,0,0.0,0.0,0.0,0,0,,0,1,1,0,1.0,1,0,0,Matches,0.0,5.0,667,19,2004,0.2,5.0,6.0,83.3,132.0,51.0,3,3,100.0,0,0,,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,25.0
686,Alessandro Di Pardo,it ITA,"DF,MF",Cagliari,it Serie A,24,1999,4.0,4.0,1,3.0,0.0,1.0,0,3,0.0,3,9,2,7,5.0,9,7,0,Matches,1.0,1.25,686,24,1999,4.0,115.0,175.0,65.7,1822.0,700.0,65,82,79.3,41,57,71.9,6,24,25.0,0,0.2,0.2,-0.2,5,5,7,4,11,Matches,28.75
883,Alessandro Florenzi,it ITA,DF,Milan,it Serie A,32,1991,19.2,43.0,21,26.0,12.0,5.0,26,48,54.2,22,16,9,7,20.0,63,25,1,Matches,2.2395833333333335,1.0416666666666667,883,32,1991,19.2,1055.0,1277.0,82.6,19865.0,6858.0,433,459,94.3,454,519,87.5,144,250,57.6,4,3.4,3.5,+0.6,45,97,25,9,106,Matches,54.94791666666667
2478,Alessandro Sorrentino,it ITA,GK,Monza,it Serie A,21,2002,6.1,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0.0,0,0,0,Matches,0.0,0.0,2478,21,2002,6.1,148.0,193.0,76.7,3731.0,2467.0,35,35,100.0,73,75,97.3,40,83,48.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches,24.262295081967213
2727,Alessandro Vogliacco,it ITA,DF,Genoa,it Serie A,24,1998,13.0,23.0,15,14.0,8.0,1.0,12,15,80.0,3,16,10,6,30.0,53,40,1,Matches,1.7692307692307692,2.3076923076923075,2727,24,1998,13.0,494.0,626.0,78.9,9349.0,3512.0,186,204,91.2,235,272,86.4,59,120,49.2,1,0.5,0.5,+0.5,13,41,12,7,49,Matches,38.0
2816,Alessandro Zanoli,it ITA,"DF,FW",Napoli,it Serie A,22,2000,0.6,1.0,1,1.0,0.0,0.0,0,0,,0,0,0,0,1.0,2,1,0,Matches,1.6666666666666667,1.6666666666666667,2816,22,2000,0.6,33.0,40.0,82.5,527.0,111.0,14,16,87.5,15,19,78.9,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,4,Matches,55.0
2815,Alessandro Zanoli,it ITA,DF,Salernitana,it Serie A,22,2000,10.2,16.0,13,9.0,7.0,0.0,7,12,58.3,5,10,2,8,1.0,17,17,0,Matches,1.5686274509803924,0.09803921568627452,2815,22,2000,10.2,322.0,434.0,74.2,4696.0,1828.0,188,210,89.5,101,141,71.6,18,46,39.1,2,1.8,0.9,+0.2,12,20,7,2,28,Matches,31.568627450980394
600,Alessio Cragno,it ITA,GK,Sassuolo,it Serie A,29,1994,3.0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0.0,0,3,1,Matches,0.0,0.0,600,29,1994,3.0,69.0,100.0,69.0,1856.0,1253.0,16,16,100.0,28,28,100.0,24,55,43.6,0,0.0,0.0,0.0,0,2,0,0,0,Matches,23.0
2264,Alessio Romagnoli,it ITA,DF,Lazio,it Serie A,28,1995,26.8,25.0,18,14.0,11.0,0.0,16,24,66.7,8,29,17,12,29.0,54,115,0,Matches,0.9328358208955224,1.0820895522388059,2264,28,1995,26.8,1604.0,1759.0,91.2,27365.0,9970.0,670,703,95.3,804,849,94.7,96,153,62.7,0,0.6,0.6,-0.6,6,82,5,1,87,Matches,59.850746268656714
2828,Alessio Zerbin,it ITA,"DF,FW",Monza,it Serie A,24,1999,7.6,18.0,10,13.0,2.0,3.0,4,13,30.8,9,16,3,13,3.0,21,5,0,Matches,2.368421052631579,0.39473684210526316,2828,24,1999,7.6,218.0,282.0,77.3,4240.0,1162.0,83,94,88.3,103,121,85.1,30,52,57.7,1,0.8,1.0,+0.2,12,15,12,9,20,Matches,28.68421052631579
2829,Alessio Zerbin,it ITA,"FW,DF",Napoli,it Serie A,24,1999,1.7,5.0,2,1.0,3.0,1.0,2,7,28.6,5,1,0,1,0.0,5,0,0,Matches,2.9411764705882355,0.0,2829,24,1999,1.7,56.0,71.0,78.9,779.0,133.0,30,36,83.3,18,21,85.7,2,4,50.0,0,0.6,0.5,-0.6,4,1,2,2,3,Matches,32.94117647058824
181,Alex Baena,es ESP,"MF,FW",Villarreal,es La Liga,22,2001,28.7,34.0,21,10.0,16.0,8.0,20,47,42.6,27,23,2,21,13.0,47,17,1,Matches,1.1846689895470384,0.4529616724738676,181,22,2001,28.7,893.0,1255.0,71.2,16899.0,5861.0,394,460,85.7,351,467,75.2,129,244,52.9,14,9.2,9.5,+4.8,83,95,59,15,165,Matches,31.114982578397214
1202,Alex Iwobi,ng NGA,MF,Everton,eng Premier League,27,1996,1.6,2.0,0,1.0,0.0,1.0,2,3,66.7,1,2,0,2,1.0,3,0,0,Matches,1.25,0.625,1202,27,1996,1.6,27.0,42.0,64.3,545.0,179.0,13,14,92.9,7,10,70.0,7,15,46.7,0,0.2,0.4,-0.2,4,1,3,1,4,Matches,16.875
1203,Alex Iwobi,ng NGA,"FW,MF",Fulham,eng Premier League,27,1996,24.4,29.0,18,12.0,15.0,2.0,12,25,48.0,13,16,0,16,14.0,43,9,0,Matches,1.1885245901639345,0.5737704918032788,1203,27,1996,24.4,821.0,1051.0,78.1,13556.0,4268.0,400,451,88.7,325,403,80.6,66,118,55.9,2,4.7,4.0,-2.7,49,84,46,8,147,Matches,33.64754098360656
1382,Alex Král,cz CZE,MF,Union Berlin,de Bundesliga,25,1998,15.2,19.0,14,7.0,10.0,2.0,8,20,40.0,12,15,4,11,11.0,30,30,0,Matches,1.25,0.7236842105263158,1382,25,1998,15.2,340.0,487.0,69.8,5624.0,1533.0,158,196,80.6,149,196,76.0,24,55,43.6,0,0.4,0.5,-0.4,5,32,6,2,44,Matches,22.36842105263158
1662,Alex Matos,eng ENG,MF,Chelsea,eng Premier League,18,2004,0.0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0.0,0,0,0,Matches,,,1662,18,2004,0.0,0.0,0.0,,0.0,0.0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,
1734,Alex Meret,it ITA,GK,Napoli,it Serie A,26,1997,30.8,1.0,0,1.0,0.0,0.0,1,2,50.0,1,0,0,0,0.0,1,10,1,Matches,0.032467532467532464,0.0,1734,26,1997,30.8,769.0,914.0,84.1,18457.0,10706.0,137,137,100.0,447,452,98.9,185,321,57.6,0,0.1,0.0,-0.1,1,1,0,0,0,Matches,24.967532467532468
1841,Alex Murphy,ie IRL,"DF,FW",Newcastle Utd,eng Premier League,19,2004,0.1,1.0,1,0.0,1.0,0.0,1,2,50.0,1,1,0,1,1.0,2,0,0,Matches,10.0,10.0,1841,19,2004,0.1,17.0,17.0,100.0,275.0,81.0,10,10,100.0,5,5,100.0,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches,170.0
